,Captions to exclude
34395,125067
34396,125068
34397,125069
34398,125071
34399,125062
34400,125072
34401,125079
34402,113342
34403,113340
34404,113347
34405,113345
34406,113349
34407,113352
34408,113358
34409,30411
34410,30408
34411,30415
34412,30416
34413,45101
34414,45102
34415,45114
34416,45100
34417,45106
34418,45110
34419,45111
34420,45112
34421,45115
34422,153769
34423,153773
34424,11502
34425,11503
34426,11505
34427,144861
34428,144872
34429,61905
34430,61906
34431,61903
34432,43466
34433,43469
34434,43470
34435,43467
34436,43468
34437,43474
34438,43477
34439,172681
34440,172683
34441,172691
34442,172692
34443,137250
34444,190345
34445,69143
34446,69144
34447,69149
34448,60170
34449,60164
34450,60178
34451,60162
34452,104283
34453,104290
34454,104280
34455,104297
34456,58708
34457,58702
34458,58715
34459,58718
34460,58704
34461,58712
34462,85123
34463,120162
34464,120168
34465,120178
34466,120163
34467,120170
34468,120172
34469,120173
34470,120176
34471,120177
34472,120179
34473,120165
34474,120166
34475,130986
34476,130984
34477,130992
34478,130999
34479,130987
34480,42229
34481,76314
34482,76318
34483,76316
34484,76317
34485,99721
34486,99723
34487,99730
34488,99720
34489,99722
34490,99728
34491,99729
34492,99731
34493,152972
34494,31385
34495,31386
34496,31387
34497,31391
34498,31398
34499,1745
34500,1759
34501,1743
34502,1744
34503,1756
34504,1758
34505,1757
34506,17473
34507,17467
34508,17460
34509,17464
34510,17465
34511,17470
34512,17474
34513,182346
34514,182341
34515,182343
34516,31084
34517,31085
34518,31086
34519,31093
34520,31083
34521,31088
34522,31091
34523,31087
34524,31089
34525,31097
34526,1585
34527,1589
34528,1596
34529,1597
34530,1593
34531,1586
34532,42628
34533,42629
34534,42624
34535,42627
34536,42639
34537,42630
34538,42634
34539,42620
34540,42622
34541,667
34542,669
34543,674
34544,662
34545,663
34546,664
34547,670
34548,55842
34549,55846
34550,55847
34551,55859
34552,55848
34553,55845
34554,59736
34555,59723
34556,59731
34557,59730
34558,59732
34559,187440
34560,187441
34561,187458
34562,187447
34563,187449
34564,70693
34565,70695
34566,70685
34567,70694
34568,70699
34569,70688
34570,70689
34571,13820
34572,13830
34573,13826
34574,13838
34575,13827
34576,1410
34577,1405
34578,1416
34579,101420
34580,101427
34581,101428
34582,101431
34583,101433
34584,101438
34585,101423
34586,101435
34587,101424
34588,101429
34589,24641
34590,24655
34591,49049
34592,49047
34593,11964
34594,11966
34595,11968
34596,11976
34597,11965
34598,11972
34599,11973
34600,11974
34601,11975
34602,11978
34603,11960
34604,35009
34605,35008
34606,35010
34607,35014
34608,93981
34609,93994
34610,93997
34611,93993
34612,93998
34613,39814
34614,39802
34615,39812
34616,39810
34617,78923
34618,78926
34619,78928
34620,78937
34621,78925
34622,78927
34623,78932
34624,61961
34625,61968
34626,61964
34627,61977
34628,161097
34629,161080
34630,161094
34631,184113
34632,184100
34633,130007
34634,130013
34635,130001
34636,130012
34637,130017
34638,130004
34639,130009
34640,130008
34641,118223
34642,118238
34643,118222
34644,118235
34645,179110
34646,179114
34647,179117
34648,179119
34649,101804
34650,101805
34651,101818
34652,188001
34653,188002
34654,185843
34655,20836
34656,20826
34657,42153
34658,42148
34659,42154
34660,42141
34661,42156
34662,42152
34663,42157
34664,59961
34665,59971
34666,130334
34667,130335
34668,80688
34669,80690
34670,80692
34671,80699
34672,80684
34673,80685
34674,80687
34675,80680
34676,94604
34677,94606
34678,94619
34679,156932
34680,156929
34681,156931
34682,51206
34683,65661
34684,65664
34685,65669
34686,14422
34687,14425
34688,14426
34689,14427
34690,14428
34691,14429
34692,14420
34693,14423
34694,14424
34695,14432
34696,14433
34697,14435
34698,14436
34699,149851
34700,149842
34701,149847
34702,149852
34703,149840
34704,149848
34705,196491
34706,196490
34707,196494
34708,134131
34709,134125
34710,157234
34711,157235
34712,157236
34713,128381
34714,128384
34715,128385
34716,128395
34717,63696
34718,63683
34719,63688
34720,63699
34721,70488
34722,147679
34723,147669
34724,99464
34725,99466
34726,130477
34727,165097
34728,94201
34729,94202
34730,94203
34731,94204
34732,94212
34733,94205
34734,94206
34735,94208
34736,94209
34737,8728
34738,8727
34739,8729
34740,8730
34741,8726
34742,8733
34743,8736
34744,137279
34745,137275
34746,137261
34747,137269
34748,137267
34749,137272
34750,137262
34751,137263
34752,37743
34753,37744
34754,37748
34755,37752
34756,37754
34757,37755
34758,37759
34759,37750
34760,65706
34761,65707
34762,130671
34763,80464
34764,80463
34765,138901
34766,138904
34767,138909
34768,138915
34769,138906
34770,116607
34771,116615
34772,116618
34773,116602
34774,116606
34775,116614
34776,116605
34777,8701
34778,8702
34779,8703
34780,8710
34781,8716
34782,8719
34783,30203
34784,30208
34785,30215
34786,30212
34787,30202
34788,146423
34789,33895
34790,33898
34791,33890
34792,33896
34793,125883
34794,125897
34795,125884
34796,125886
34797,125890
34798,125895
34799,107072
34800,107061
34801,76284
34802,76295
34803,76290
34804,76286
34805,76299
34806,137164
34807,137167
34808,137172
34809,137174
34810,137170
34811,137175
34812,137162
34813,151143
34814,151154
34815,151144
34816,151140
34817,151152
34818,151159
34819,151141
34820,188929
34821,188936
34822,188927
34823,188920
34824,147123
34825,147128
34826,147121
34827,147126
34828,147136
34829,99840
34830,99852
34831,99853
34832,99842
34833,99849
34834,99855
34835,112324
34836,112323
34837,112325
34838,112331
34839,37091
34840,37095
34841,27080
34842,27081
34843,27085
34844,27097
34845,27099
34846,27083
34847,27088
34848,27089
34849,35984
34850,35982
34851,35994
34852,35999
34853,35995
34854,35987
34855,103678
34856,194787
34857,30253
34858,30247
34859,30243
34860,30240
34861,30250
34862,30242
34863,30246
34864,30255
34865,82220
34866,82224
34867,82236
34868,82221
34869,82231
34870,82232
34871,82225
34872,82227
34873,82239
34874,82222
34875,82223
34876,82226
34877,82234
34878,123045
34879,123047
34880,123054
34881,123055
34882,107271
34883,107278
34884,107268
34885,107269
34886,107272
34887,107262
34888,168824
34889,47308
34890,47309
34891,47305
34892,47311
34893,47310
34894,47312
34895,47318
34896,53209
34897,53202
34898,53206
34899,53212
34900,53213
34901,53216
34902,102698
34903,102694
34904,102695
34905,102684
34906,102688
34907,102692
34908,122608
34909,110895
34910,110896
34911,110899
34912,28221
34913,28238
34914,28228
34915,28237
34916,28222
34917,28235
34918,28239
34919,28220
34920,28223
34921,28227
34922,152067
34923,152069
34924,192088
34925,192092
34926,192083
34927,192086
34928,192093
34929,192096
34930,192099
34931,56421
34932,56422
34933,56426
34934,160081
34935,160080
34936,16800
34937,16802
34938,16813
34939,16814
34940,16804
34941,16806
34942,16809
34943,16811
34944,16812
34945,16807
34946,70765
34947,70767
34948,166223
34949,166233
34950,166237
34951,166236
34952,166238
34953,123720
34954,123721
34955,123727
34956,123728
34957,123734
34958,158572
34959,158563
34960,158570
34961,158575
34962,168003
34963,168007
34964,163645
34965,163649
34966,145531
34967,181111
34968,181103
34969,181118
34970,1461
34971,35568
34972,35564
34973,35570
34974,35574
34975,35566
34976,125126
34977,125127
34978,125133
34979,125134
34980,125135
34981,125123
34982,55321
34983,55324
34984,55325
34985,55326
34986,55327
34987,55328
34988,55329
34989,55331
34990,55332
34991,55337
34992,55338
34993,171120
34994,171134
34995,73320
34996,73331
34997,73325
34998,74266
34999,74269
35000,74279
35001,74278
35002,74264
35003,74265
35004,74272
35005,140341
35006,140346
35007,16863
35008,16865
35009,16869
35010,16868
35011,16872
35012,87124
35013,87128
35014,131691
35015,131684
35016,131693
35017,103930
35018,103932
35019,90764
35020,90763
35021,90771
35022,90773
35023,90774
35024,90775
35025,90779
35026,90768
35027,90761
35028,90770
35029,176670
35030,195085
35031,195093
35032,193920
35033,193924
35034,193929
35035,90412
35036,90408
35037,62732
35038,62729
35039,62731
35040,62730
35041,62724
35042,62727
35043,135222
35044,135224
35045,135225
35046,135226
35047,135239
35048,135221
35049,135223
35050,135235
35051,135230
35052,63981
35053,63983
35054,63985
35055,63982
35056,63999
35057,177849
35058,177852
35059,177857
35060,41308
35061,41300
35062,41313
35063,41318
35064,41301
35065,41315
35066,41302
35067,66080
35068,66081
35069,66083
35070,66085
35071,66087
35072,66089
35073,66093
35074,66099
35075,175980
35076,175984
35077,69504
35078,69507
35079,69518
35080,171017
35081,171009
35082,171010
35083,171002
35084,148976
35085,148961
35086,148962
35087,148968
35088,34122
35089,34123
35090,34134
35091,34137
35092,34138
35093,34139
35094,34125
35095,34126
35096,59800
35097,59806
35098,59809
35099,59811
35100,59812
35101,59815
35102,59816
35103,59819
35104,59802
35105,59803
35106,59805
35107,59807
35108,59810
35109,147584
35110,147590
35111,194647
35112,194650
35113,125624
35114,125625
35115,125626
35116,100981
35117,100995
35118,100980
35119,100982
35120,100985
35121,100998
35122,168980
35123,168993
35124,168995
35125,168999
35126,168989
35127,168983
35128,168985
35129,168987
35130,112870
35131,50527
35132,50536
35133,50523
35134,50526
35135,50534
35136,25835
35137,199494
35138,38418
35139,38413
35140,38402
35141,38404
35142,38406
35143,38415
35144,129472
35145,129477
35146,129462
35147,129468
35148,141288
35149,141289
35150,141280
35151,141282
35152,26206
35153,26213
35154,26216
35155,167010
35156,167001
35157,188460
35158,188466
35159,188470
35160,183893
35161,183880
35162,183883
35163,32847
35164,32843
35165,32856
35166,32852
35167,28263
35168,28276
35169,147718
35170,147711
35171,147700
35172,126331
35173,126321
35174,126325
35175,126334
35176,126335
35177,58913
35178,58900
35179,15411
35180,129027
35181,149414
35182,104709
35183,104710
35184,104716
35185,95403
35186,143821
35187,143837
35188,143822
35189,143820
35190,143823
35191,143839
35192,143838
35193,191624
35194,191634
35195,191638
35196,191623
35197,191631
35198,51224
35199,51225
35200,130027
35201,130039
35202,130034
35203,130029
35204,52493
35205,52499
35206,52481
35207,8741
35208,8744
35209,8751
35210,8753
35211,8749
35212,8759
35213,8748
35214,8755
35215,184578
35216,184565
35217,184570
35218,184566
35219,43988
35220,43995
35221,43981
35222,43989
35223,43982
35224,67780
35225,67787
35226,67788
35227,67785
35228,67789
35229,8027
35230,8023
35231,8024
35232,8025
35233,98960
35234,98969
35235,98975
35236,98970
35237,98963
35238,98973
35239,98977
35240,98962
35241,103889
35242,103895
35243,103891
35244,103885
35245,103884
35246,103892
35247,103899
35248,103898
35249,103445
35250,103457
35251,103446
35252,103443
35253,155746
35254,135383
35255,135390
35256,135397
35257,152541
35258,152554
35259,152552
35260,152556
35261,152545
35262,152542
35263,130051
35264,130043
35265,130044
35266,27202
35267,27210
35268,27215
35269,27204
35270,27217
35271,170263
35272,170270
35273,7741
35274,7752
35275,29787
35276,29782
35277,29788
35278,167867
35279,167862
35280,52308
35281,52312
35282,155941
35283,155949
35284,106982
35285,106995
35286,122651
35287,122645
35288,122646
35289,82686
35290,82688
35291,82696
35292,82697
35293,82698
35294,82683
35295,82690
35296,82685
35297,76980
35298,76983
35299,76988
35300,76984
35301,76996
35302,139654
35303,63834
35304,63835
35305,63821
35306,63822
35307,63824
35308,63825
35309,63829
35310,63830
35311,63831
35312,52166
35313,52178
35314,52160
35315,52176
35316,52179
35317,105001
35318,105005
35319,105007
35320,105010
35321,44526
35322,44531
35323,44521
35324,44535
35325,44522
35326,44539
35327,133061
35328,133072
35329,65634
35330,65626
35331,65622
35332,189064
35333,189079
35334,189060
35335,189071
35336,93829
35337,93824
35338,93826
35339,93827
35340,93828
35341,147421
35342,147434
35343,11263
35344,11269
35345,11274
35346,11260
35347,11270
35348,11272
35349,11278
35350,11279
35351,11266
35352,11267
35353,165618
35354,165619
35355,165604
35356,165612
35357,165611
35358,165608
35359,75635
35360,75624
35361,75626
35362,3491
35363,3499
35364,96361
35365,96362
35366,96369
35367,96371
35368,96374
35369,96375
35370,96364
35371,96370
35372,96373
35373,96378
35374,96379
35375,96360
35376,96368
35377,91560
35378,94888
35379,61003
35380,61005
35381,61011
35382,165183
35383,165182
35384,165189
35385,165181
35386,165199
35387,169600
35388,169601
35389,195287
35390,195290
35391,195295
35392,195280
35393,195291
35394,195283
35395,37728
35396,37731
35397,37736
35398,139361
35399,45400
35400,45401
35401,45402
35402,45403
35403,45404
35404,45405
35405,45406
35406,45407
35407,45408
35408,45409
35409,45410
35410,45416
35411,45418
35412,45419
35413,45412
35414,83920
35415,83924
35416,83939
35417,20327
35418,20336
35419,35110
35420,35111
35421,35117
35422,35106
35423,77104
35424,41127
35425,41136
35426,41122
35427,41129
35428,41139
35429,41126
35430,98723
35431,98729
35432,98731
35433,98732
35434,98738
35435,98724
35436,98725
35437,98730
35438,98734
35439,98722
35440,98735
35441,161973
35442,161976
35443,102873
35444,102876
35445,102863
35446,102870
35447,14328
35448,14339
35449,14321
35450,14326
35451,14327
35452,14338
35453,14320
35454,14324
35455,14329
35456,172274
35457,172268
35458,172273
35459,172260
35460,172278
35461,172266
35462,159347
35463,159356
35464,159346
35465,6863
35466,6861
35467,6862
35468,6869
35469,6871
35470,6875
35471,6865
35472,6870
35473,6860
35474,6877
35475,80964
35476,80965
35477,80966
35478,80968
35479,80962
35480,80961
35481,80969
35482,162726
35483,115605
35484,115606
35485,115612
35486,115618
35487,115611
35488,58720
35489,58730
35490,58731
35491,58723
35492,58733
35493,58725
35494,14584
35495,14586
35496,14591
35497,14583
35498,14585
35499,14587
35500,14589
35501,83904
35502,83905
35503,83907
35504,83914
35505,83915
35506,83916
35507,83901
35508,83918
35509,158530
35510,158521
35511,137867
35512,91365
35513,122621
35514,122628
35515,122620
35516,122638
35517,122636
35518,84123
35519,84125
35520,84127
35521,84124
35522,84121
35523,84132
35524,2250
35525,2257
35526,2241
35527,2244
35528,2256
35529,123208
35530,60121
35531,60127
35532,60136
35533,54004
35534,54005
35535,54010
35536,54006
35537,54008
35538,156545
35539,156548
35540,110828
35541,71210
35542,71215
35543,68363
35544,68370
35545,68368
35546,142960
35547,163844
35548,12806
35549,12808
35550,12811
35551,12819
35552,111823
35553,111820
35554,111833
35555,111830
35556,8544
35557,8552
35558,8547
35559,8551
35560,8541
35561,8556
35562,69276
35563,69261
35564,69269
35565,69271
35566,69263
35567,69264
35568,29295
35569,29286
35570,29282
35571,29285
35572,29284
35573,29289
35574,29281
35575,29290
35576,29292
35577,46705
35578,46704
35579,46710
35580,46703
35581,12944
35582,52402
35583,52410
35584,52414
35585,52415
35586,52419
35587,52409
35588,52416
35589,52418
35590,52403
35591,52405
35592,59764
35593,59761
35594,59766
35595,59767
35596,59769
35597,59773
35598,99201
35599,99218
35600,99202
35601,99207
35602,99208
35603,99209
35604,99216
35605,99204
35606,32992
35607,32984
35608,32985
35609,32998
35610,32986
35611,32987
35612,175261
35613,175263
35614,175265
35615,175262
35616,175271
35617,174010
35618,78944
35619,78945
35620,78940
35621,78953
35622,78941
35623,78956
35624,120950
35625,120941
35626,120942
35627,120946
35628,120947
35629,120948
35630,120951
35631,120958
35632,53112
35633,53115
35634,53117
35635,53102
35636,162882
35637,162885
35638,162886
35639,45143
35640,45159
35641,45155
35642,151778
35643,112512
35644,172043
35645,44964
35646,44967
35647,44979
35648,44963
35649,173313
35650,72227
35651,72230
35652,72233
35653,72234
35654,72235
35655,89000
35656,89003
35657,89013
35658,90197
35659,90187
35660,80843
35661,80846
35662,198488
35663,184
35664,189
35665,181
35666,195
35667,180
35668,28182
35669,28183
35670,28185
35671,28194
35672,28186
35673,28192
35674,28196
35675,28198
35676,28191
35677,160223
35678,160222
35679,33227
35680,28027
35681,28033
35682,28035
35683,28028
35684,28022
35685,28030
35686,28024
35687,28039
35688,28025
35689,26785
35690,26781
35691,26783
35692,184393
35693,184396
35694,184399
35695,184385
35696,184387
35697,184380
35698,184389
35699,184391
35700,138642
35701,1941
35702,1951
35703,171936
35704,171930
35705,171924
35706,171932
35707,171933
35708,44823
35709,44824
35710,44825
35711,128416
35712,128404
35713,128402
35714,128403
35715,128408
35716,128418
35717,56966
35718,56975
35719,56962
35720,81506
35721,81501
35722,81508
35723,81504
35724,81511
35725,60891
35726,60894
35727,60899
35728,60881
35729,60886
35730,60897
35731,193451
35732,193448
35733,193456
35734,193452
35735,193453
35736,193457
35737,93923
35738,93935
35739,39515
35740,39518
35741,39519
35742,39502
35743,39507
35744,39510
35745,154563
35746,154579
35747,35489
35748,35497
35749,35495
35750,35499
35751,35482
35752,35484
35753,181564
35754,181565
35755,181576
35756,181560
35757,181577
35758,181566
35759,181563
35760,181568
35761,181570
35762,181569
35763,152034
35764,120701
35765,120719
35766,120714
35767,133391
35768,133389
35769,126163
35770,126164
35771,126173
35772,126176
35773,126166
35774,126167
35775,126168
35776,126169
35777,126170
35778,42061
35779,42069
35780,42073
35781,71325
35782,71326
35783,191479
35784,191460
35785,191463
35786,87747
35787,87746
35788,87741
35789,59472
35790,59461
35791,7583
35792,7581
35793,7584
35794,7595
35795,7593
35796,7596
35797,7597
35798,175608
35799,175614
35800,4248
35801,151723
35802,84005
35803,84002
35804,84004
35805,111881
35806,111882
35807,111883
35808,31608
35809,31610
35810,31612
35811,31606
35812,31614
35813,31604
35814,12321
35815,12322
35816,12325
35817,12324
35818,12330
35819,12332
35820,109122
35821,151867
35822,151873
35823,151877
35824,25627
35825,25638
35826,25623
35827,25625
35828,25626
35829,25632
35830,25636
35831,25633
35832,25639
35833,25628
35834,105782
35835,105783
35836,105789
35837,105796
35838,114961
35839,114963
35840,17441
35841,17443
35842,17446
35843,17440
35844,17447
35845,17448
35846,17449
35847,17454
35848,99284
35849,99282
35850,99297
35851,99280
35852,99294
35853,99289
35854,99296
35855,22420
35856,22425
35857,22428
35858,27786
35859,27785
35860,27794
35861,27780
35862,27793
35863,27781
35864,27787
35865,193651
35866,193656
35867,193643
35868,193646
35869,187264
35870,187278
35871,187260
35872,187265
35873,187266
35874,102751
35875,60821
35876,60826
35877,60831
35878,60835
35879,60825
35880,60839
35881,23570
35882,85983
35883,85995
35884,85980
35885,85989
35886,85993
35887,85981
35888,85992
35889,119021
35890,119029
35891,119039
35892,89102
35893,89104
35894,89112
35895,89113
35896,89115
35897,89118
35898,89117
35899,187893
35900,101101
35901,101102
35902,101104
35903,101105
35904,101112
35905,101113
35906,101118
35907,101103
35908,101106
35909,101107
35910,101108
35911,101109
35912,101116
35913,189763
35914,189769
35915,189772
35916,189776
35917,48326
35918,48331
35919,48325
35920,48334
35921,48328
35922,31963
35923,148240
35924,148247
35925,16504
35926,16518
35927,16519
35928,16507
35929,16506
35930,16505
35931,16511
35932,118110
35933,144474
35934,144477
35935,22981
35936,22982
35937,22983
35938,22984
35939,22985
35940,22986
35941,22987
35942,22989
35943,22991
35944,22992
35945,22994
35946,22999
35947,22990
35948,22996
35949,22998
35950,4551
35951,4557
35952,4549
35953,4550
35954,4541
35955,4543
35956,4545
35957,4546
35958,4553
35959,4555
35960,135183
35961,135184
35962,135188
35963,135191
35964,135193
35965,135198
35966,26445
35967,26440
35968,26451
35969,26442
35970,60070
35971,60077
35972,60071
35973,60062
35974,60065
35975,60069
35976,17429
35977,17423
35978,17425
35979,17421
35980,17424
35981,124762
35982,124779
35983,124769
35984,31729
35985,31728
35986,31732
35987,31730
35988,682
35989,680
35990,681
35991,683
35992,694
35993,686
35994,697
35995,96551
35996,96556
35997,96559
35998,96543
35999,96544
36000,96545
36001,96546
36002,96550
36003,96552
36004,96541
36005,96549
36006,89592
36007,89586
36008,89587
36009,89589
36010,89588
36011,162569
36012,18844
36013,18845
36014,18850
36015,18859
36016,18857
36017,18854
36018,151519
36019,111948
36020,111946
36021,127144
36022,127152
36023,127155
36024,127156
36025,127145
36026,93382
36027,93385
36028,93381
36029,27684
36030,27688
36031,27680
36032,27682
36033,27683
36034,27685
36035,27686
36036,27694
36037,111814
36038,111802
36039,111805
36040,111807
36041,111803
36042,111810
36043,63487
36044,63488
36045,63480
36046,63497
36047,103231
36048,45602
36049,45605
36050,45606
36051,45603
36052,45604
36053,45607
36054,45611
36055,45608
36056,3802
36057,3805
36058,3803
36059,83103
36060,83104
36061,83105
36062,83112
36063,83117
36064,83101
36065,83100
36066,48981
36067,48983
36068,48989
36069,48990
36070,48991
36071,116005
36072,116019
36073,139148
36074,139147
36075,139157
36076,139144
36077,139149
36078,164582
36079,164587
36080,164592
36081,176286
36082,176292
36083,97990
36084,97980
36085,97989
36086,161132
36087,161125
36088,161126
36089,161129
36090,26227
36091,26226
36092,26223
36093,26224
36094,26229
36095,26232
36096,68950
36097,122188
36098,122189
36099,122199
36100,122184
36101,74772
36102,74766
36103,74768
36104,74776
36105,74779
36106,74760
36107,74762
36108,74767
36109,74773
36110,74777
36111,116791
36112,116786
36113,116787
36114,116783
36115,116785
36116,126741
36117,126746
36118,126747
36119,126748
36120,126749
36121,126750
36122,126752
36123,126756
36124,126745
36125,150242
36126,150240
36127,150253
36128,157192
36129,157182
36130,157194
36131,157198
36132,155414
36133,155419
36134,155411
36135,155405
36136,155410
36137,155401
36138,155416
36139,57169
36140,57163
36141,57168
36142,57162
36143,57167
36144,57176
36145,57161
36146,57170
36147,57178
36148,57171
36149,70867
36150,70868
36151,70875
36152,70878
36153,70879
36154,70872
36155,70874
36156,72395
36157,72383
36158,72385
36159,72390
36160,64313
36161,64300
36162,64309
36163,64315
36164,64317
36165,64319
36166,64314
36167,64301
36168,49865
36169,49867
36170,49870
36171,49871
36172,49877
36173,49879
36174,49866
36175,49868
36176,49873
36177,49878
36178,73989
36179,45393
36180,45394
36181,45381
36182,45398
36183,45382
36184,45383
36185,38542
36186,38555
36187,116224
36188,116225
36189,116232
36190,116223
36191,92208
36192,149339
36193,149336
36194,149329
36195,149321
36196,2703
36197,2704
36198,2715
36199,2713
36200,91071
36201,99837
36202,99824
36203,99820
36204,99825
36205,99829
36206,111764
36207,121188
36208,25801
36209,25818
36210,25800
36211,25809
36212,25814
36213,25817
36214,25806
36215,25810
36216,25803
36217,25811
36218,28320
36219,28323
36220,28335
36221,28334
36222,28322
36223,28332
36224,139726
36225,139729
36226,139738
36227,139725
36228,139737
36229,34364
36230,34366
36231,34374
36232,34378
36233,34369
36234,160521
36235,176068
36236,176074
36237,176061
36238,176063
36239,57724
36240,57728
36241,57727
36242,57735
36243,57734
36244,57722
36245,57730
36246,119675
36247,119676
36248,119664
36249,119665
36250,119668
36251,119662
36252,119667
36253,119670
36254,36355
36255,36341
36256,36353
36257,36349
36258,36345
36259,36343
36260,36351
36261,36352
36262,83004
36263,83005
36264,83002
36265,106290
36266,106295
36267,106299
36268,167682
36269,40288
36270,40289
36271,40299
36272,40295
36273,136368
36274,136363
36275,136362
36276,136370
36277,61254
36278,61253
36279,61245
36280,61255
36281,18599
36282,18585
36283,18592
36284,18581
36285,18584
36286,17221
36287,17224
36288,17225
36289,17226
36290,17231
36291,17233
36292,17220
36293,97705
36294,97716
36295,97719
36296,97710
36297,97706
36298,97713
36299,97712
36300,17568
36301,17572
36302,17561
36303,17567
36304,17571
36305,170084
36306,55521
36307,55525
36308,55539
36309,55520
36310,55535
36311,55528
36312,55522
36313,55526
36314,55536
36315,55527
36316,144011
36317,53506
36318,53507
36319,34234
36320,34226
36321,34227
36322,34224
36323,157514
36324,157506
36325,54073
36326,54068
36327,54069
36328,54063
36329,54064
36330,54074
36331,82175
36332,82161
36333,82170
36334,82176
36335,61108
36336,124543
36337,161538
36338,161526
36339,161531
36340,92962
36341,92965
36342,92968
36343,92969
36344,92974
36345,148920
36346,148932
36347,148935
36348,13468
36349,13471
36350,13460
36351,13461
36352,13462
36353,13464
36354,13465
36355,2788
36356,2792
36357,2789
36358,2790
36359,2794
36360,2797
36361,2798
36362,132284
36363,132285
36364,132296
36365,132281
36366,132282
36367,132283
36368,132287
36369,132293
36370,132295
36371,132298
36372,132290
36373,197354
36374,197342
36375,197343
36376,197347
36377,148657
36378,148641
36379,148642
36380,194302
36381,53886
36382,53895
36383,26901
36384,26904
36385,26910
36386,26906
36387,26916
36388,5643
36389,5654
36390,5658
36391,5640
36392,5653
36393,5644
36394,48135
36395,48131
36396,48132
36397,48138
36398,5892
36399,5899
36400,5881
36401,5880
36402,5889
36403,5890
36404,5897
36405,92666
36406,92667
36407,92673
36408,92664
36409,41285
36410,41294
36411,41286
36412,41280
36413,41299
36414,41283
36415,25889
36416,89202
36417,89203
36418,89204
36419,89215
36420,74744
36421,194660
36422,194677
36423,81247
36424,81248
36425,81250
36426,81251
36427,81254
36428,81255
36429,81256
36430,81243
36431,81244
36432,81246
36433,81249
36434,81252
36435,81259
36436,81240
36437,85314
36438,85306
36439,85319
36440,85303
36441,85307
36442,85786
36443,85787
36444,85794
36445,85784
36446,85782
36447,85785
36448,85796
36449,27294
36450,27296
36451,126862
36452,126879
36453,126873
36454,126874
36455,126877
36456,126878
36457,126870
36458,196574
36459,196562
36460,82315
36461,82302
36462,82303
36463,82304
36464,82307
36465,82310
36466,82319
36467,127504
36468,127502
36469,10650
36470,10644
36471,10648
36472,10655
36473,10658
36474,10651
36475,10659
36476,26800
36477,26808
36478,26814
36479,26801
36480,26817
36481,26807
36482,114770
36483,20703
36484,20700
36485,20705
36486,20715
36487,20717
36488,20710
36489,20716
36490,81814
36491,81816
36492,81800
36493,81801
36494,194235
36495,194220
36496,194222
36497,194227
36498,194232
36499,100600
36500,100604
36501,100601
36502,100602
36503,100609
36504,100612
36505,100619
36506,100608
36507,100610
36508,100615
36509,100618
36510,7621
36511,7622
36512,7624
36513,7625
36514,7630
36515,7637
36516,173344
36517,37104
36518,37103
36519,37107
36520,37108
36521,37101
36522,37105
36523,37111
36524,27061
36525,27063
36526,27064
36527,27071
36528,27072
36529,27076
36530,19400
36531,19401
36532,19405
36533,161901
36534,161915
36535,83200
36536,83210
36537,83207
36538,38238
36539,38223
36540,38234
36541,38225
36542,118687
36543,123249
36544,123255
36545,123257
36546,55581
36547,55582
36548,55597
36549,55587
36550,55588
36551,55589
36552,55591
36553,55593
36554,55594
36555,55583
36556,55598
36557,105694
36558,74145
36559,74146
36560,74149
36561,74158
36562,157425
36563,157432
36564,157423
36565,101449
36566,101440
36567,101441
36568,101442
36569,11284
36570,34188
36571,34189
36572,34183
36573,34187
36574,176969
36575,176968
36576,176973
36577,152823
36578,152821
36579,152832
36580,152836
36581,197733
36582,174769
36583,174768
36584,174763
36585,174764
36586,174766
36587,174761
36588,174762
36589,174776
36590,187821
36591,187823
36592,187831
36593,19083
36594,19084
36595,19081
36596,19088
36597,19085
36598,19095
36599,106720
36600,106722
36601,106730
36602,106731
36603,110720
36604,110727
36605,110728
36606,110735
36607,110739
36608,40672
36609,40674
36610,40661
36611,40662
36612,40664
36613,40665
36614,40671
36615,101915
36616,101919
36617,101901
36618,101903
36619,101914
36620,120744
36621,120746
36622,120745
36623,180432
36624,180436
36625,180438
36626,136303
36627,66845
36628,66840
36629,66842
36630,66858
36631,36729
36632,36730
36633,91224
36634,91226
36635,91225
36636,91237
36637,91232
36638,120048
36639,120053
36640,120045
36641,120046
36642,120044
36643,43400
36644,43402
36645,43404
36646,44141
36647,44143
36648,44144
36649,44145
36650,44146
36651,97009
36652,97008
36653,97001
36654,97010
36655,16627
36656,16629
36657,16628
36658,16632
36659,16634
36660,16622
36661,16624
36662,16635
36663,150711
36664,150707
36665,150714
36666,150718
36667,180551
36668,180545
36669,180555
36670,180554
36671,180549
36672,180556
36673,141979
36674,114684
36675,114686
36676,114687
36677,114696
36678,114698
36679,114699
36680,114691
36681,114682
36682,114692
36683,34862
36684,34878
36685,34871
36686,13121
36687,13138
36688,13123
36689,13128
36690,13133
36691,13134
36692,13129
36693,13130
36694,13139
36695,159055
36696,159059
36697,159044
36698,159050
36699,129349
36700,129351
36701,69084
36702,69096
36703,69086
36704,50884
36705,50886
36706,50897
36707,50883
36708,50882
36709,50888
36710,80026
36711,80036
36712,80020
36713,80034
36714,124328
36715,124329
36716,124330
36717,124331
36718,124333
36719,124339
36720,124324
36721,124334
36722,82791
36723,82796
36724,82780
36725,82792
36726,82797
36727,82783
36728,61602
36729,61603
