,Captions to exclude
33911,21054
33912,21058
33913,21049
33914,21051
33915,21046
33916,21053
33917,156047
33918,156049
33919,156041
33920,42702
33921,188890
33922,188887
33923,188892
33924,188898
33925,188896
33926,188897
33927,188894
33928,31225
33929,31232
33930,31236
33931,31222
33932,31233
33933,31229
33934,31235
33935,7020
33936,7037
33937,50985
33938,50986
33939,35529
33940,35530
33941,35531
33942,35527
33943,35532
33944,35533
33945,35524
33946,35521
33947,35528
33948,104501
33949,104502
33950,104500
33951,168843
33952,168845
33953,168848
33954,168852
33955,168841
33956,168847
33957,168853
33958,168849
33959,168844
33960,159493
33961,144253
33962,144257
33963,144248
33964,144259
33965,144242
33966,144252
33967,144245
33968,144254
33969,152695
33970,152689
33971,152680
33972,152698
33973,152696
33974,152692
33975,152687
33976,108314
33977,108313
33978,21416
33979,21407
33980,1581
33981,199050
33982,199054
33983,90720
33984,90731
33985,90735
33986,90732
33987,39433
33988,39437
33989,39424
33990,10040
33991,10046
33992,10052
33993,10049
33994,10054
33995,10044
33996,11940
33997,155198
33998,155194
33999,194349
34000,194348
34001,39202
34002,39201
34003,39207
34004,39204
34005,54437
34006,113259
34007,113251
34008,113240
34009,113242
34010,113243
34011,113255
34012,113244
34013,106471
34014,106472
34015,106474
34016,106477
34017,120690
34018,120691
34019,110464
34020,110475
34021,105330
34022,105323
34023,105331
34024,105334
34025,105335
34026,105332
34027,105328
34028,105321
34029,105336
34030,55568
34031,55578
34032,137582
34033,137581
34034,137589
34035,137595
34036,137598
34037,137588
34038,53783
34039,198854
34040,198857
34041,198843
34042,198840
34043,198859
34044,198846
34045,198847
34046,198853
34047,198855
34048,40276
34049,40261
34050,118460
34051,118469
34052,118472
34053,62694
34054,93223
34055,93236
34056,93237
34057,93232
34058,181188
34059,181189
34060,181180
34061,181190
34062,181196
34063,181185
34064,11296
34065,11282
34066,11287
34067,190190
34068,190199
34069,190184
34070,190189
34071,190182
34072,190198
34073,155220
34074,155234
34075,155224
34076,155222
34077,155223
34078,155228
34079,155233
34080,155232
34081,155238
34082,155231
34083,155239
34084,155227
34085,155229
34086,155221
34087,155230
34088,132148
34089,132147
34090,132146
34091,132143
34092,132154
34093,132157
34094,132156
34095,132144
34096,132140
34097,127892
34098,127881
34099,27869
34100,109035
34101,109037
34102,109020
34103,25491
34104,25486
34105,2645
34106,2654
34107,2642
34108,2659
34109,2640
34110,17743
34111,17747
34112,17746
34113,17745
34114,88995
34115,146915
34116,146916
34117,146919
34118,146905
34119,146908
34120,146903
34121,146913
34122,146901
34123,146900
34124,173966
34125,173968
34126,173962
34127,173965
34128,173963
34129,173973
34130,173975
34131,173976
34132,173964
34133,173970
34134,173977
34135,173960
34136,173967
34137,30741
34138,30752
34139,30759
34140,30751
34141,197383
34142,197389
34143,34910
34144,34906
34145,34908
34146,34914
34147,34909
34148,34901
34149,34907
34150,34911
34151,34915
34152,34916
34153,34902
34154,93747
34155,86936
34156,86938
34157,86932
34158,86925
34159,86930
34160,86931
34161,86934
34162,86937
34163,86935
34164,86920
34165,86923
34166,86924
34167,86921
34168,10117
34169,139109
34170,139108
34171,139106
34172,139115
34173,139112
34174,139114
34175,139118
34176,139104
34177,139110
34178,139107
34179,139105
34180,139116
34181,139113
34182,139103
34183,139102
34184,139100
34185,139101
34186,15657
34187,15643
34188,118351
34189,118356
34190,118354
34191,118347
34192,118346
34193,118355
34194,97777
34195,80229
34196,80232
34197,80236
34198,80237
34199,80231
34200,80235
34201,80233
34202,80221
34203,80220
34204,15532
34205,15528
34206,15531
34207,15534
34208,15522
34209,61653
34210,61643
34211,111115
34212,111100
34213,111113
34214,111116
34215,111114
34216,111104
34217,11215
34218,11210
34219,140748
34220,140749
34221,140754
34222,140759
34223,140752
34224,140741
34225,140745
34226,109574
34227,109560
34228,109571
34229,109564
34230,106815
34231,106813
34232,106811
34233,106802
34234,8280
34235,8283
34236,178389
34237,178383
34238,178392
34239,178385
34240,178394
34241,178398
34242,178393
34243,178380
34244,178395
34245,178396
34246,178390
34247,178382
34248,178387
34249,58224
34250,58222
34251,58234
34252,160331
34253,160326
34254,160323
34255,160336
34256,160325
34257,160339
34258,160329
34259,160328
34260,160338
34261,160321
34262,43098
34263,106454
34264,106441
34265,106446
34266,106451
34267,80729
34268,80720
34269,80733
34270,80723
34271,80732
34272,80675
34273,80673
34274,80676
34275,80665
34276,80674
34277,80666
34278,80668
34279,80672
34280,80671
34281,180604
34282,180611
34283,180618
34284,180615
34285,50653
34286,101236
34287,101230
34288,116188
34289,116180
34290,125290
34291,125293
34292,125285
34293,125288
34294,125291
34295,125287
34296,125284
34297,125292
34298,125289
34299,96150
34300,96145
34301,96141
34302,130989
34303,134949
34304,134955
34305,134947
34306,134956
34307,134954
34308,134940
34309,69666
34310,69670
34311,69668
34312,69665
34313,69671
34314,20266
34315,20276
34316,20265
34317,86170
34318,86173
34319,86175
34320,86172
34321,86171
34322,86176
34323,33073
34324,33077
34325,33065
34326,33067
34327,176942
34328,176948
34329,176949
34330,176950
34331,176959
34332,176953
34333,132760
34334,132769
34335,132767
34336,132762
34337,132770
34338,132771
34339,132777
34340,132765
34341,132778
34342,132772
34343,132775
34344,132761
34345,132776
34346,132763
34347,132764
34348,132766
34349,166125
34350,166130
34351,166131
34352,166129
34353,49394
34354,49390
34355,49393
34356,49389
34357,137274
34358,93718
34359,93710
34360,93717
34361,93711
34362,93701
34363,32495
34364,32482
34365,32480
34366,32484
34367,81661
34368,81668
34369,81673
34370,81678
34371,81666
34372,81664
34373,15800
34374,15803
34375,15810
34376,15814
34377,15809
34378,15812
34379,15811
34380,95460
34381,95463
34382,95461
34383,95471
34384,95468
34385,95465
34386,131953
34387,131947
34388,468
34389,476
34390,158785
34391,109961
34392,109974
34393,122860
34394,122863
34395,122869
34396,122867
34397,122864
34398,18157
34399,18142
34400,18143
34401,67452
34402,67456
34403,67455
34404,67453
34405,67451
34406,173576
34407,173575
34408,70184
34409,70194
34410,70182
34411,111736
34412,111732
34413,111733
34414,111734
34415,111721
34416,111737
34417,111722
34418,111724
34419,52623
34420,52625
34421,25902
34422,25904
34423,25905
34424,172957
34425,172948
34426,172953
34427,127107
34428,127115
34429,47788
34430,47792
34431,47791
34432,168450
34433,168445
34434,168446
34435,168449
34436,168443
34437,168441
34438,168457
34439,166364
34440,166370
34441,61863
34442,61865
34443,61866
34444,61870
34445,61876
34446,80128
34447,80132
34448,80123
34449,80131
34450,49146
34451,49147
34452,49157
34453,49140
34454,49155
34455,49156
34456,49142
34457,49154
34458,49144
34459,49152
34460,49153
34461,49149
34462,65705
34463,65714
34464,101526
34465,101531
34466,101528
34467,54220
34468,99503
34469,99508
34470,81261
34471,81273
34472,81274
34473,81278
34474,150662
34475,150672
34476,150668
34477,150665
34478,801
34479,97037
34480,97038
34481,97021
34482,97030
34483,97033
34484,97034
34485,97020
34486,143769
34487,143777
34488,143768
34489,133296
34490,133281
34491,133289
34492,133291
34493,131526
34494,131530
34495,131539
34496,131535
34497,131533
34498,131538
34499,131534
34500,131521
34501,131536
34502,131520
34503,16287
34504,16294
34505,16280
34506,83869
34507,83871
34508,163111
34509,163105
34510,163119
34511,163117
34512,163116
34513,101289
34514,101293
34515,101297
34516,101284
34517,101280
34518,101296
34519,101282
34520,101290
34521,101291
34522,146436
34523,146439
34524,146429
34525,146435
34526,146431
34527,146425
34528,192400
34529,192403
34530,192406
34531,192416
34532,192404
34533,192402
34534,94095
34535,94094
34536,94082
34537,94090
34538,89516
34539,89500
34540,71700
34541,71716
34542,139498
34543,139495
34544,139485
34545,139480
34546,120748
34547,120742
34548,120754
34549,120750
34550,120749
34551,120740
34552,120752
34553,120753
34554,12456
34555,113207
34556,113210
34557,113203
34558,113212
34559,113213
34560,113202
34561,113205
34562,113214
34563,113216
34564,113206
34565,113217
34566,113201
34567,113204
34568,113200
34569,10413
34570,10400
34571,10414
34572,10402
34573,10411
34574,10409
34575,10410
34576,149391
34577,149380
34578,149397
34579,149398
34580,73089
34581,73080
34582,192921
34583,192932
34584,192928
34585,192924
34586,192934
34587,192933
34588,192939
34589,192927
34590,192923
34591,192922
34592,192930
34593,192937
34594,192938
34595,192925
34596,192931
34597,167522
34598,136192
34599,136194
34600,194840
34601,194849
34602,194851
34603,194846
34604,39416
34605,39403
34606,39411
34607,39412
34608,87308
34609,35230
34610,35232
34611,35221
34612,35231
34613,35223
34614,35222
34615,35235
34616,35226
34617,35233
34618,35225
34619,35220
34620,35237
34621,149878
34622,149869
34623,63682
34624,63680
34625,21841
34626,21852
34627,21857
34628,21849
34629,21854
34630,21853
34631,146030
34632,146033
34633,146035
34634,146020
34635,146029
34636,146031
34637,154084
34638,154086
34639,154094
34640,154095
34641,154089
34642,154092
34643,154091
34644,154098
34645,154080
34646,154097
34647,154099
34648,154085
34649,154096
34650,30108
34651,19833
34652,19834
34653,19825
34654,19822
34655,42917
34656,167746
34657,76307
34658,76315
34659,29984
34660,29998
34661,54663
34662,54672
34663,66098
34664,66092
34665,18386
34666,18389
34667,18387
34668,18388
34669,18381
34670,17645
34671,17653
34672,17651
34673,17647
34674,17646
34675,17652
34676,17644
34677,17641
34678,17657
34679,181437
34680,181427
34681,181431
34682,58445
34683,58443
34684,58450
34685,58440
34686,58454
34687,58441
34688,58448
34689,58442
34690,18583
34691,18598
34692,27575
34693,171401
34694,171407
34695,171410
34696,18635
34697,18621
34698,18634
34699,18631
34700,177431
34701,177425
34702,177429
34703,177426
34704,177428
34705,177421
34706,177435
34707,177438
34708,177422
34709,177420
34710,177439
34711,177430
34712,177432
34713,112132
34714,112129
34715,112130
34716,56520
34717,56529
34718,127429
34719,85153
34720,85150
34721,85156
34722,85140
34723,169854
34724,169851
34725,169856
34726,169849
34727,169841
34728,169842
34729,169855
34730,169859
34731,169846
34732,174954
34733,174956
34734,174953
34735,174942
34736,174940
34737,190687
34738,190683
34739,190699
34740,190697
34741,190686
34742,123567
34743,123570
34744,123576
34745,123561
34746,71240
34747,71247
34748,92760
34749,92761
34750,92765
34751,92770
34752,92767
34753,124480
34754,124485
34755,124482
34756,124498
34757,124481
34758,154550
34759,154556
34760,154558
34761,154540
34762,154557
34763,154551
34764,154549
34765,154552
34766,154546
34767,154554
34768,154555
34769,154548
34770,12077
34771,122214
34772,122200
34773,122213
34774,122202
34775,136695
34776,136698
34777,136684
34778,121984
34779,179779
34780,179762
34781,179768
34782,179766
34783,161235
34784,161239
34785,161228
34786,140278
34787,140271
34788,182889
34789,182894
34790,126807
34791,126812
34792,126816
34793,52974
34794,52962
34795,52963
34796,52973
34797,52975
34798,52967
34799,100093
34800,100085
34801,100090
34802,73576
34803,73560
34804,73572
34805,73561
34806,73577
34807,73568
34808,176710
34809,194744
34810,194742
34811,196192
34812,196196
34813,196193
34814,196180
34815,196189
34816,196182
34817,196191
34818,196181
34819,196184
34820,196188
34821,148820
34822,148836
34823,148839
34824,148828
34825,148831
34826,148829
34827,148824
34828,36720
34829,36733
34830,36721
34831,36732
34832,36726
34833,195496
34834,195486
34835,195498
34836,195489
34837,195491
34838,186763
34839,186760
34840,186766
34841,186774
34842,186779
34843,186767
34844,186769
34845,186773
34846,186777
34847,186776
34848,186761
34849,186765
34850,186764
34851,197127
34852,197135
34853,197128
34854,197137
34855,197138
34856,197131
34857,197121
34858,197139
34859,197130
34860,67120
34861,67138
34862,67122
34863,67130
34864,67135
34865,39676
34866,172257
34867,172253
34868,98327
34869,98333
34870,98334
34871,98336
34872,98337
34873,98338
34874,190769
34875,190777
34876,190762
34877,190770
34878,190778
34879,190775
34880,190763
34881,190776
34882,190768
34883,190779
34884,190761
34885,190764
34886,190771
34887,107503
34888,107508
34889,107514
34890,107501
34891,107511
34892,42857
34893,42840
34894,42847
34895,42855
34896,188789
34897,188781
34898,188787
34899,188786
34900,188788
34901,188797
34902,188794
34903,188790
34904,188792
34905,188799
34906,188785
34907,101001
34908,101008
34909,17514
34910,17504
34911,17503
34912,17516
34913,178378
34914,178373
34915,178364
34916,178361
34917,178376
34918,178369
34919,178379
34920,178374
34921,178363
34922,178366
34923,95660
34924,95674
34925,134810
34926,174191
34927,174189
34928,174197
34929,174183
34930,174194
34931,174195
34932,174199
34933,174187
34934,174192
34935,37857
34936,561
34937,573
34938,560
34939,86737
34940,86730
34941,86732
34942,86738
34943,72361
34944,72360
34945,72375
34946,196998
34947,196987
34948,196980
34949,196993
34950,196983
34951,196996
34952,196982
34953,183511
34954,183519
34955,183501
34956,26452
34957,26456
34958,26453
34959,72531
34960,116940
34961,116956
34962,77972
34963,160593
34964,160581
34965,160594
34966,160586
34967,176845
34968,176847
34969,176856
34970,176841
34971,195922
34972,195923
34973,195920
34974,195924
34975,195934
34976,135120
34977,146088
34978,146086
34979,146081
34980,146094
34981,146091
34982,146085
34983,146080
34984,146099
34985,146093
34986,55889
34987,55892
34988,185319
34989,185304
34990,185301
34991,185308
34992,185311
34993,185309
34994,185313
34995,185303
34996,125753
34997,125741
34998,125752
34999,125748
35000,75248
35001,75242
35002,75252
35003,75249
35004,75258
35005,122657
35006,122642
35007,122641
35008,122654
35009,122644
35010,122649
35011,181299
35012,181297
35013,181291
35014,181287
35015,181285
35016,86351
35017,86350
35018,86355
35019,18820
35020,18821
35021,18836
35022,18835
35023,63924
35024,63920
35025,63925
35026,63921
35027,156751
35028,156743
35029,177016
35030,177001
35031,169648
35032,169644
35033,169653
35034,169643
35035,169657
35036,2694
35037,2698
35038,2693
35039,83713
35040,83709
35041,174326
35042,31521
35043,31534
35044,31522
35045,31524
35046,31531
35047,31529
35048,31532
35049,31530
35050,31523
35051,140124
35052,140131
35053,140123
35054,94784
35055,94798
35056,94789
35057,94790
35058,94786
35059,144532
35060,9328
35061,9333
35062,9336
35063,9324
35064,9321
35065,191922
35066,86154
35067,86143
35068,166487
35069,166488
35070,166496
35071,166497
35072,166484
35073,166486
35074,166491
35075,166483
35076,166481
35077,166489
35078,166499
35079,63195
35080,33441
35081,33455
35082,33456
35083,33442
35084,33443
35085,33458
35086,37030
35087,37020
35088,37028
35089,37026
35090,37036
35091,37022
35092,19683
35093,19697
35094,19695
35095,8382
35096,56953
35097,114206
35098,114210
35099,114212
35100,114203
35101,114201
35102,114205
35103,120915
35104,120901
35105,141977
35106,141974
35107,141966
35108,141960
35109,108950
35110,108956
35111,108941
35112,108948
35113,108957
35114,108951
35115,35210
35116,35208
35117,35200
35118,35216
35119,139632
35120,139635
35121,139638
35122,139621
35123,169700
35124,169704
35125,169713
35126,169717
35127,169707
35128,169715
35129,169719
35130,169709
35131,81480
35132,123140
35133,123141
35134,30422
35135,30420
35136,30427
35137,30421
35138,30428
35139,30431
35140,30437
35141,30432
35142,16322
35143,190552
35144,190545
35145,135525
35146,135536
35147,135523
35148,135531
35149,33980
35150,33991
35151,33989
35152,52355
35153,173641
35154,173647
35155,173657
35156,173645
35157,173650
35158,173651
35159,173655
35160,173648
35161,173640
35162,173653
35163,173642
35164,145110
35165,145117
35166,145106
35167,145104
35168,145103
35169,145112
35170,145107
35171,145111
35172,145101
35173,145113
35174,145114
35175,145118
35176,82278
35177,82277
35178,135257
35179,31328
35180,31335
35181,31330
35182,31320
35183,148211
35184,148200
35185,148217
35186,148202
35187,148204
35188,148218
35189,148215
35190,148203
35191,148219
35192,148208
35193,148212
35194,118887
35195,190118
35196,190101
35197,190119
35198,190117
35199,190100
35200,190108
35201,190114
35202,190109
35203,190107
35204,190105
35205,190104
35206,190106
35207,190102
35208,190112
35209,121605
35210,121601
35211,197447
35212,197454
35213,197459
35214,197457
35215,197448
35216,197442
35217,197452
35218,197458
35219,165599
35220,165594
35221,94116
35222,94100
35223,188519
35224,188511
35225,188504
35226,188500
35227,188513
35228,188514
35229,188518
35230,56146
35231,56154
35232,146315
35233,146300
35234,146308
35235,146310
35236,146302
35237,146312
35238,146303
35239,146304
35240,146301
35241,146316
35242,146317
35243,146318
35244,146319
35245,146313
35246,146311
35247,54954
35248,54949
35249,54942
35250,29793
35251,132665
35252,132674
35253,132673
35254,132677
35255,100885
35256,100880
35257,100887
35258,100893
35259,100888
35260,100882
35261,100884
35262,35498
35263,35493
35264,35480
35265,35492
35266,162687
35267,162698
35268,162697
35269,162696
35270,162682
35271,162695
35272,162688
35273,162680
35274,162699
35275,162691
35276,38162
35277,38169
35278,38171
35279,38176
35280,38172
35281,38160
35282,38173
35283,38168
35284,38170
35285,38175
35286,38166
35287,25143
35288,25152
35289,25154
35290,166351
35291,166341
35292,166350
35293,161486
35294,161485
35295,161484
35296,161492
35297,161490
35298,161483
35299,161491
35300,161489
35301,161480
35302,161496
35303,161494
35304,161497
35305,161488
35306,161482
35307,47961
35308,47974
35309,47972
35310,69725
35311,69722
35312,69724
35313,192997
35314,192988
35315,192991
35316,192995
35317,192999
35318,100254
35319,100247
35320,100241
35321,100242
35322,100243
35323,109302
35324,20804
35325,20801
35326,20800
35327,20811
35328,11371
35329,11374
35330,11372
35331,11361
35332,11368
35333,11367
35334,11376
35335,11377
35336,11378
35337,123704
35338,123709
35339,123715
35340,123710
35341,123717
35342,123702
35343,95171
35344,95172
35345,95163
35346,95175
35347,95174
35348,95164
35349,196950
35350,196948
35351,122686
35352,60762
35353,191650
35354,191643
35355,95309
35356,2075
35357,2070
35358,2067
35359,46683
35360,46693
35361,46696
35362,46698
35363,46682
35364,46686
35365,198715
35366,198707
35367,198714
35368,91535
35369,91531
35370,91527
35371,91523
35372,91525
35373,91520
35374,89296
35375,89287
35376,89295
35377,78316
35378,78301
35379,69564
35380,69561
35381,70175
35382,70170
35383,70177
35384,70171
35385,14478
35386,14461
35387,53763
35388,53760
35389,53778
35390,53773
35391,53777
35392,53768
35393,53772
35394,53775
35395,53769
35396,53766
35397,186060
35398,186067
35399,186077
35400,186073
35401,186068
35402,128315
35403,128318
35404,128302
35405,128300
35406,128303
35407,58316
35408,58304
35409,58314
35410,196126
35411,196131
35412,196124
35413,196122
35414,196127
35415,196133
35416,196135
35417,196125
35418,196136
35419,196128
35420,196123
35421,196121
35422,196120
35423,196137
35424,196129
35425,12781
35426,12788
35427,198695
35428,198690
35429,198684
35430,198685
35431,198681
35432,198699
35433,64821
35434,64823
35435,64831
35436,64834
35437,64822
35438,64836
35439,64829
35440,14336
35441,9292
35442,9283
35443,9287
35444,9297
35445,9293
35446,9296
35447,9295
35448,9284
35449,9281
35450,9298
35451,9294
35452,9286
35453,12638
35454,12636
35455,12634
35456,12625
35457,12628
35458,12630
35459,12623
35460,12621
35461,12637
35462,62675
35463,62668
35464,62667
35465,62674
35466,31305
35467,31303
35468,165438
35469,39125
35470,93111
35471,93106
35472,93115
35473,93110
35474,93113
35475,122967
35476,122973
35477,122974
35478,122960
35479,122972
35480,122975
35481,122969
35482,122962
35483,59981
35484,59980
35485,59990
35486,59987
35487,59984
35488,59995
35489,59991
35490,59998
35491,25731
35492,25720
35493,25736
35494,25735
35495,103452
35496,103450
35497,103453
35498,103455
35499,22103
35500,22112
35501,155983
35502,155987
35503,155995
35504,155996
35505,155998
35506,155992
35507,155981
35508,155994
35509,155984
35510,155991
35511,155980
35512,155985
35513,155997
35514,155990
35515,20076
35516,20075
35517,20066
35518,158668
35519,158676
35520,158673
35521,158664
35522,158669
35523,158662
35524,158678
35525,158671
35526,158660
35527,158675
35528,158665
35529,158679
35530,152464
35531,152466
35532,152472
35533,152471
35534,152475
35535,147546
35536,147544
35537,147541
35538,147543
35539,147548
35540,147551
35541,147545
35542,147556
35543,147540
35544,147550
35545,14279
35546,14268
35547,14261
35548,14274
35549,14264
35550,14270
35551,92270
35552,40945
35553,21505
35554,21512
35555,21518
35556,21507
35557,21514
35558,63536
35559,63522
35560,63539
35561,63534
35562,180467
35563,180474
35564,180473
35565,180460
35566,180469
35567,180475
35568,180471
35569,180465
35570,180470
35571,180478
35572,180479
35573,180461
35574,180464
35575,135558
35576,135555
35577,101647
35578,101643
35579,101653
35580,101651
35581,101657
35582,101649
35583,32762
35584,32774
35585,51516
35586,51517
35587,51513
35588,51507
35589,133441
35590,133448
35591,133446
35592,133453
35593,133445
35594,133442
35595,133444
35596,133458
35597,133450
35598,133456
35599,194978
35600,194968
35601,194961
35602,194972
35603,194975
35604,194962
35605,194973
35606,194963
35607,194971
35608,194977
35609,194979
35610,194964
35611,194960
35612,194974
35613,142371
35614,154869
35615,154864
35616,154871
35617,154874
35618,154876
35619,154863
35620,154875
35621,137735
35622,137725
35623,137726
35624,137722
35625,137724
35626,137721
35627,137729
35628,137720
35629,137727
35630,36627
35631,36624
35632,36636
35633,36634
35634,36637
35635,36631
35636,73713
35637,195705
35638,195714
35639,70757
35640,84463
35641,39622
35642,39621
35643,90084
35644,90097
35645,55105
35646,55112
35647,55100
35648,127161
35649,127175
35650,127165
35651,127163
35652,191288
35653,191286
35654,191295
35655,198177
35656,198163
35657,198162
35658,198160
35659,198178
35660,198168
35661,198176
35662,198165
35663,198171
35664,198167
35665,198166
35666,198164
35667,198172
35668,109125
35669,109121
35670,109134
35671,109129
35672,109120
35673,109137
35674,79615
35675,79614
35676,39475
35677,39463
35678,39473
35679,39469
35680,39468
35681,51691
35682,51693
35683,131637
35684,131638
35685,131625
35686,131627
35687,131634
35688,131623
35689,131622
35690,131635
35691,131621
35692,110420
35693,110425
35694,110427
35695,110433
35696,110439
35697,110428
35698,150606
35699,150617
35700,130941
35701,130959
35702,146160
35703,146175
35704,146167
35705,146179
35706,113736
35707,113726
35708,113737
35709,113720
35710,198907
35711,198919
35712,198903
35713,198901
35714,198916
35715,175687
35716,175682
35717,175690
35718,175689
35719,175683
35720,190675
35721,190667
35722,190661
35723,190665
35724,9900
35725,9912
35726,9917
35727,53335
35728,53321
35729,141904
35730,141901
35731,54205
35732,54210
35733,54209
35734,54216
35735,87416
35736,87412
35737,199784
35738,199780
35739,199790
35740,199786
35741,199792
35742,199798
35743,199796
35744,199791
35745,199797
35746,199794
35747,199785
35748,199783
35749,199781
35750,191863
35751,191869
35752,191871
35753,191873
35754,191877
35755,191868
35756,191879
35757,191864
35758,191874
35759,191870
35760,191872
35761,191878
35762,48581
35763,48583
35764,98965
35765,93060
35766,93065
35767,93069
35768,93071
35769,93074
35770,93066
35771,66775
35772,66771
35773,83233
35774,91623
35775,91622
35776,91629
35777,91621
35778,91626
35779,91636
35780,91634
35781,91625
35782,91628
35783,91633
35784,34244
35785,34252
35786,34240
35787,34255
35788,34250
35789,79294
35790,79295
35791,172070
35792,172076
35793,172075
35794,172062
35795,172077
35796,172064
35797,172073
35798,172068
35799,172069
35800,172074
35801,172063
35802,172079
35803,172066
35804,172078
35805,135801
35806,135809
35807,135803
35808,73216
35809,165796
35810,165795
35811,21703
35812,21712
35813,21709
35814,21702
35815,21714
35816,21711
35817,21708
35818,21718
35819,140530
35820,140528
35821,140523
35822,78856
35823,78850
35824,149288
35825,85204
35826,85200
35827,126546
35828,171483
35829,27698
35830,171457
35831,171444
35832,171450
35833,147229
35834,147231
35835,147233
35836,147236
35837,147230
35838,147234
35839,147237
35840,147226
35841,147220
35842,147228
35843,147235
35844,147238
35845,147232
35846,147239
35847,65224
35848,65237
35849,65233
35850,68510
35851,68503
35852,115260
35853,160209
35854,160205
35855,160208
35856,160214
35857,160218
35858,160211
35859,160207
35860,185924
35861,185928
35862,185937
35863,185923
35864,185936
35865,61740
35866,91760
35867,91762
35868,91772
35869,91777
35870,91778
35871,27928
35872,144675
35873,144666
35874,144662
35875,194313
35876,194307
35877,194300
35878,194310
35879,194316
35880,194319
35881,85555
35882,85550
35883,85548
35884,165250
35885,165251
35886,165258
35887,165246
35888,165254
35889,150864
35890,150873
35891,150861
35892,150867
35893,150868
35894,150866
35895,135149
35896,135145
35897,135155
35898,135144
35899,135147
35900,135157
35901,135140
35902,135150
35903,135143
35904,163068
35905,163075
35906,163071
35907,163067
35908,84505
35909,84510
35910,84514
35911,84502
35912,84500
35913,84504
35914,84516
35915,84509
35916,84501
35917,187444
35918,187448
35919,187459
35920,187445
35921,86231
35922,143511
35923,143516
35924,143512
35925,143503
35926,143513
35927,143514
35928,143504
35929,143508
35930,143505
35931,143502
35932,161570
35933,161577
35934,161568
35935,161563
35936,15155
35937,35322
35938,35320
35939,35325
35940,161936
35941,161928
35942,161926
35943,161924
35944,161938
35945,161929
35946,161930
35947,129051
35948,129053
35949,129056
35950,129052
35951,129040
35952,129048
35953,45217
35954,36015
35955,36013
35956,122043
35957,122052
35958,122045
35959,14557
35960,186308
35961,186300
35962,186312
35963,186311
35964,186317
35965,186319
35966,186306
35967,186309
35968,186301
35969,186305
35970,186310
35971,186313
35972,186316
35973,186318
35974,186302
35975,165314
35976,165304
35977,171779
35978,171773
35979,195306
35980,83989
35981,83990
35982,4043
35983,4040
35984,23396
35985,23393
35986,23392
35987,23394
35988,145213
35989,145206
35990,145202
35991,145214
35992,145219
35993,145201
35994,145203
35995,95705
35996,95707
35997,95703
35998,95708
35999,95712
36000,95701
36001,95710
36002,95717
36003,95709
36004,95706
36005,95700
36006,151872
36007,151878
36008,151864
36009,88695
36010,88684
36011,88696
36012,88698
36013,171438
36014,9810
36015,9815
36016,9811
36017,9813
36018,9812
36019,33421
36020,33435
36021,33432
36022,33422
36023,186622
36024,186628
36025,186632
36026,144396
36027,144391
36028,144385
36029,104108
36030,104118
36031,104111
36032,104103
36033,104110
36034,60509
36035,60504
36036,125395
36037,125380
36038,125386
36039,125390
36040,125383
36041,180183
36042,146671
36043,146663
36044,146677
36045,146676
36046,122771
36047,122774
36048,158348
36049,54966
36050,54978
36051,54962
36052,54964
36053,54963
36054,70636
36055,70630
36056,150289
36057,150286
36058,150294
36059,137826
36060,137836
36061,137821
36062,137823
36063,137828
36064,137832
36065,137822
36066,86118
36067,99343
36068,173258
36069,173246
36070,173253
36071,173241
36072,85869
36073,85874
36074,191812
36075,191803
36076,191804
36077,191816
36078,191811
36079,191801
36080,132884
36081,139367
36082,139369
36083,139374
36084,139377
36085,139375
36086,139379
36087,25433
36088,25429
36089,25431
36090,70863
36091,70860
36092,70864
36093,55401
36094,55414
36095,55416
36096,74955
36097,94177
36098,94168
36099,94167
36100,94160
36101,94175
36102,41837
36103,41821
36104,41834
36105,41826
36106,41830
36107,131134
36108,131128
36109,131122
36110,131132
36111,131133
36112,131131
36113,131120
36114,131130
36115,131124
36116,131126
36117,131127
36118,103026
36119,103035
36120,191418
36121,191415
36122,191409
36123,191412
36124,191407
36125,191416
36126,191406
36127,191400
36128,191401
36129,191417
36130,191411
36131,191419
36132,191408
36133,188171
36134,188169
36135,188166
36136,188179
36137,188165
36138,188167
36139,188168
36140,188177
36141,56182
36142,56193
36143,49427
36144,49429
36145,49431
36146,49422
36147,49421
36148,49428
36149,49424
36150,79405
36151,79410
36152,79403
36153,79409
36154,79404
36155,196503
36156,196514
36157,196507
36158,196518
36159,196508
36160,196510
36161,196504
36162,196509
36163,196515
36164,196506
36165,196517
36166,103523
36167,103521
36168,103522
36169,160230
36170,160234
36171,160226
36172,160224
36173,160232
36174,160235
36175,73269
36176,73268
36177,73261
36178,73264
36179,136893
36180,136882
36181,136884
36182,136892
36183,136890
36184,136880
36185,136883
36186,136888
36187,136887
36188,136894
36189,136889
36190,136885
36191,136881
36192,35617
36193,35609
36194,35616
36195,35604
36196,35613
36197,152907
36198,163915
36199,163916
36200,163902
36201,163885
36202,163883
36203,163890
36204,163893
36205,163886
36206,163898
36207,163881
36208,163888
36209,163891
36210,163897
36211,163882
36212,163892
36213,47682
36214,6207
36215,6217
36216,6200
36217,6202
36218,6201
36219,186358
36220,186349
36221,186354
36222,186346
36223,186351
36224,186355
36225,186356
36226,186347
36227,186340
36228,186344
36229,186345
36230,186357
36231,186348
36232,186343
36233,42968
36234,42967
36235,42971
36236,42974
36237,42960
36238,42978
36239,42965
36240,42962
36241,42963
36242,42970
