,Captions to exclude
32630,195763
32631,113689
32632,199423
32633,2000
32634,194574
32635,111026
32636,10722
32637,145392
32638,147908
32639,3713
32640,199615
32641,70213
32642,81030
32643,2421
32644,7801
32645,17237
32646,10245
32647,87104
32648,126648
32649,166994
32650,77016
32651,139967
32652,107646
32653,126660
32654,29033
32655,11810
32656,172842
32657,3878
32658,136687
32659,153412
32660,86774
32661,55045
32662,138197
32663,144011
32664,184138
32665,54533
32666,73378
32667,60609
32668,173169
32669,74054
32670,66707
32671,100844
32672,87832
32673,45039
32674,99310
32675,170590
32676,129991
32677,4171
32678,44362
32679,84329
32680,25060
32681,120730
32682,3721
32683,140848
32684,111529
32685,24043
32686,130320
32687,150421
32688,31629
32689,13945
32690,59385
32691,199548
32692,5861
32693,165659
32694,110245
32695,46351
32696,28782
32697,78582
32698,19342
32699,12537
32700,88231
32701,180450
32702,189088
32703,17990
32704,139822
32705,60352
32706,4470
32707,63161
32708,11233
32709,79659
32710,94484
32711,191544
32712,32559
32713,29598
32714,17031
32715,86678
32716,192248
32717,187363
32718,6144
32719,181885
32720,25469
32721,115835
32722,167953
32723,72041
32724,169281
32725,24239
32726,75087
32727,164959
32728,113711
32729,160708
32730,4567
32731,190230
32732,139399
32733,82584
32734,177786
32735,34483
32736,131715
32737,2227
32738,164963
32739,45968
32740,176889
32741,170546
32742,154042
32743,150477
32744,44171
32745,111087
32746,162499
32747,107238
32748,29782
32749,40666
32750,117757
32751,42490
32752,132733
32753,128116
32754,191095
32755,185833
32756,136025
32757,113718
32758,72542
32759,165649
32760,157297
32761,158062
32762,49804
32763,171826
32764,24761
32765,75299
32766,108817
32767,170994
32768,134176
32769,181182
32770,102044
32771,113302
32772,90924
32773,38807
32774,6937
32775,176002
32776,121041
32777,137064
32778,29386
32779,84803
32780,119415
32781,18592
32782,162030
32783,70005
32784,168316
32785,55090
32786,78750
32787,55612
32788,153583
32789,133689
32790,9983
32791,96366
32792,132762
32793,534
32794,50507
32795,58410
32796,55241
32797,63843
32798,39468
32799,20069
32800,187107
32801,196009
32802,148302
32803,125062
32804,51662
32805,173514
32806,80955
32807,81193
32808,81445
32809,153827
32810,154533
32811,28618
32812,119086
32813,121841
32814,73185
32815,129579
32816,116575
32817,195491
32818,72509
32819,59162
32820,8946
32821,64033
32822,93243
32823,197674
32824,185556
32825,87887
32826,48464
32827,16055
32828,35430
32829,172195
32830,38163
32831,23997
32832,187932
32833,182811
32834,18587
32835,94786
32836,143205
32837,117015
32838,70409
32839,126751
32840,60130
32841,37861
32842,113401
32843,94569
32844,21995
32845,175303
32846,105154
32847,139103
32848,162383
32849,145711
32850,37480
32851,17222
32852,134104
32853,5270
32854,69172
32855,80728
32856,16422
32857,31332
32858,88713
32859,162737
32860,154694
32861,40634
32862,95945
32863,66121
32864,124349
32865,27195
32866,186153
32867,18303
32868,174100
32869,178104
32870,97929
32871,13108
32872,96711
32873,20471
32874,65236
32875,144501
32876,188001
32877,106230
32878,175094
32879,85675
32880,131685
32881,126058
32882,134854
32883,125964
32884,180165
32885,21958
32886,72489
32887,83708
32888,167253
32889,171890
32890,178468
32891,52131
32892,21487
32893,7837
32894,110641
32895,16995
32896,37982
32897,194326
32898,19075
32899,150165
32900,3863
32901,23317
32902,70130
32903,29998
32904,11377
32905,168221
32906,111482
32907,43302
32908,3195
32909,51788
32910,147798
32911,3319
32912,177088
32913,103948
32914,576
32915,18198
32916,161952
32917,16455
32918,48952
32919,80347
32920,8331
32921,32755
32922,21933
32923,195221
32924,165043
32925,149927
32926,34868
32927,31630
32928,151847
32929,152231
32930,109940
32931,108180
32932,29254
32933,122160
32934,165182
32935,93097
32936,144194
32937,177713
32938,112226
32939,104131
32940,62135
32941,144287
32942,194323
32943,50589
32944,103192
32945,154171
32946,9330
32947,183554
32948,152747
32949,15453
32950,197956
32951,41225
32952,140733
32953,174917
32954,173683
32955,159344
32956,95672
32957,150085
32958,181991
32959,68554
32960,84330
32961,139680
32962,692
32963,97521
32964,166599
32965,94591
32966,103231
32967,9239
32968,74295
32969,8823
32970,169259
32971,148824
32972,181649
32973,112801
32974,47138
32975,50084
32976,27861
32977,34448
32978,53148
32979,13730
32980,44700
32981,106133
32982,129031
32983,184539
32984,30784
32985,19570
32986,195227
32987,74109
32988,175661
32989,140147
32990,169796
32991,99238
32992,20431
32993,154967
32994,177513
32995,52225
32996,23447
32997,111795
32998,39955
32999,159263
33000,58059
33001,182881
33002,149328
33003,87912
33004,21221
33005,142484
33006,113051
33007,69743
33008,98336
33009,110830
33010,183846
33011,43936
33012,137704
33013,42493
33014,45274
33015,70537
33016,7304
33017,57966
33018,144694
33019,31936
33020,101772
33021,95919
33022,5613
33023,195570
33024,184297
33025,182037
33026,4794
33027,46720
33028,147396
33029,191879
33030,20039
33031,88160
33032,142625
33033,154158
33034,73718
33035,170350
33036,39586
33037,88344
33038,187744
33039,108579
33040,48022
33041,166157
33042,82953
33043,176681
33044,107163
33045,31259
33046,185174
33047,40677
33048,107200
33049,31583
33050,47932
33051,107884
33052,144475
33053,120484
33054,136588
33055,133251
33056,190677
33057,142336
33058,148419
33059,57790
33060,45048
33061,88355
33062,154636
33063,71594
33064,190655
33065,68683
33066,119655
33067,28617
33068,73574
33069,60003
33070,88086
33071,4248
33072,132967
33073,36957
33074,148631
33075,168961
33076,38720
33077,176290
33078,31906
33079,169234
33080,155555
33081,130
33082,188039
33083,145507
33084,76313
33085,194930
33086,81028
33087,126406
33088,153319
33089,30672
33090,125259
33091,14142
33092,143729
33093,139527
33094,68023
33095,171458
33096,152413
33097,51211
33098,141981
33099,97559
33100,31865
33101,92686
33102,138440
33103,116837
33104,6767
33105,3897
33106,17078
33107,55511
33108,159484
33109,81513
33110,94742
33111,28443
33112,181506
33113,147842
33114,133650
33115,108569
33116,44968
33117,169313
33118,134171
33119,178540
33120,36705
33121,31019
33122,149725
33123,28152
33124,150599
33125,189449
33126,16942
33127,32447
33128,198882
33129,59640
33130,140799
33131,17046
33132,44668
33133,189838
33134,168802
33135,31236
33136,170604
33137,180251
33138,178837
33139,95606
33140,88518
33141,69243
33142,80287
33143,158169
33144,154341
33145,135455
33146,89390
33147,40488
33148,22631
33149,62544
33150,16923
33151,74579
33152,50539
33153,145335
33154,119217
33155,123560
33156,117992
33157,39925
33158,158179
33159,143288
33160,91942
33161,158459
33162,106485
33163,14789
33164,79564
33165,99703
33166,26196
33167,160657
33168,83086
33169,124334
33170,41350
33171,78526
33172,176696
33173,193582
33174,109979
33175,199122
33176,83107
33177,118621
33178,20612
33179,19322
33180,28777
33181,70941
33182,122100
33183,9043
33184,62273
33185,171706
33186,178773
33187,72129
33188,30501
33189,86867
33190,31719
33191,188899
33192,175384
33193,89270
33194,7403
33195,167642
33196,137555
33197,165852
33198,80543
33199,199320
33200,95767
33201,66588
33202,32175
33203,52626
33204,33762
33205,31989
33206,73088
33207,198915
33208,45760
33209,69986
33210,87970
33211,10137
33212,125078
33213,187546
33214,162785
33215,15287
33216,198417
33217,75232
33218,92164
33219,154193
33220,98549
33221,164900
33222,146049
33223,108948
33224,10376
33225,20507
33226,109000
33227,13260
33228,42133
33229,85495
33230,142428
33231,20289
33232,160627
33233,30837
33234,140044
33235,161687
33236,98262
33237,12221
33238,174957
33239,106085
33240,32992
33241,34511
33242,194028
33243,58439
33244,177551
33245,150964
33246,194901
33247,121143
33248,70744
33249,130474
33250,76980
33251,175997
33252,107092
33253,103086
33254,85254
33255,672
33256,50694
33257,20917
33258,122571
33259,98226
33260,193641
33261,122977
33262,194897
33263,101483
33264,142472
33265,186388
33266,57958
33267,94552
33268,11390
33269,10996
33270,2122
33271,126463
33272,164785
33273,131416
33274,196723
33275,194916
33276,10694
33277,93957
33278,1001
33279,107138
33280,120953
33281,62053
33282,48901
33283,85779
33284,81231
33285,182640
33286,50638
33287,59837
33288,137489
33289,79720
33290,122767
33291,42443
33292,98043
33293,101464
33294,27855
33295,23543
33296,92181
33297,44440
33298,19676
33299,192804
33300,114963
33301,186290
33302,192543
33303,52102
33304,64057
33305,101689
33306,113144
33307,118376
33308,116891
33309,12886
33310,18723
33311,35061
33312,80759
33313,112489
33314,73531
33315,33203
33316,137047
33317,31368
33318,52896
33319,125764
33320,115213
33321,52417
33322,27255
33323,2479
33324,83907
33325,79851
33326,114943
33327,164359
33328,190340
33329,82447
33330,140603
33331,86821
33332,85060
33333,189224
33334,197058
33335,91941
33336,165489
33337,104122
33338,117622
33339,148629
33340,55760
33341,110073
33342,113900
33343,77793
33344,17729
33345,54552
33346,198344
33347,2127
33348,63133
33349,123579
33350,39993
33351,110222
33352,152259
33353,154482
33354,127297
33355,81136
33356,39150
33357,141685
33358,38002
33359,116887
33360,135982
33361,9444
33362,163498
33363,12306
33364,103359
33365,24258
33366,23721
33367,148170
33368,156791
33369,106408
33370,106776
33371,67184
33372,177540
33373,57707
33374,41655
33375,87559
33376,125153
33377,116835
33378,152989
33379,118872
33380,74901
33381,49442
33382,100418
33383,109451
33384,18608
33385,71474
33386,158374
33387,109488
33388,44241
33389,4909
33390,15498
33391,194349
33392,145831
33393,80165
33394,129416
33395,71341
33396,131420
33397,93038
33398,196150
33399,140994
33400,87011
33401,64401
33402,117285
33403,191316
33404,89797
33405,94606
33406,152300
33407,164340
33408,152336
33409,181902
33410,192550
33411,71166
33412,83084
33413,110018
33414,92947
33415,76602
33416,70048
33417,68612
33418,50755
33419,135983
33420,66873
33421,128290
33422,98547
33423,185416
33424,185353
33425,14847
33426,141027
33427,168792
33428,133746
33429,64758
33430,109478
33431,87550
33432,88037
33433,20575
33434,88213
33435,55502
33436,23566
33437,196977
33438,196389
33439,902
33440,58642
33441,49982
33442,35089
33443,32510
33444,32344
33445,131752
33446,141461
33447,191504
33448,11773
33449,190353
33450,103053
33451,76180
33452,146855
33453,152998
33454,153853
33455,9399
33456,135586
33457,188535
33458,169002
33459,168886
33460,120776
33461,44779
33462,99235
33463,99889
33464,162465
33465,84821
33466,67442
33467,189300
33468,85793
33469,22820
33470,166
33471,114448
33472,46860
33473,109101
33474,104267
33475,199772
33476,199129
33477,90770
33478,152594
33479,49126
33480,90463
33481,197973
33482,192904
33483,119778
33484,90201
33485,148090
33486,154296
33487,147035
33488,153131
33489,76669
33490,22366
33491,65755
33492,195394
33493,75610
33494,155272
33495,3032
33496,67514
33497,137603
33498,124884
33499,87263
33500,110955
33501,13280
33502,190291
33503,172550
33504,192864
33505,101516
33506,29161
33507,81021
33508,4880
33509,30222
33510,198564
33511,197313
33512,188470
33513,192298
33514,32251
33515,6550
33516,121794
33517,4132
33518,12173
33519,188164
33520,187076
33521,18662
33522,114835
33523,113284
33524,46204
33525,165160
33526,44169
33527,88135
33528,60084
33529,100027
33530,186962
33531,37760
33532,197541
33533,186158
33534,112373
33535,169727
33536,34517
33537,163447
33538,193284
33539,134386
33540,115978
33541,48299
33542,60058
33543,8585
33544,74549
33545,54885
33546,127430
33547,98599
33548,183153
33549,185086
33550,119828
33551,173026
33552,134521
33553,12096
33554,7550
33555,135139
33556,7495
33557,7756
33558,132465
33559,70617
33560,21915
33561,43717
33562,48120
33563,38705
33564,92235
33565,108910
33566,83649
33567,104435
33568,196039
33569,155618
33570,10184
33571,109294
33572,48352
33573,189683
33574,46352
33575,89976
33576,43724
33577,99733
33578,101605
33579,182684
33580,57757
33581,166010
33582,77662
33583,31632
33584,59752
33585,14910
33586,29258
33587,5606
33588,161096
33589,61870
33590,25640
33591,173939
33592,187793
33593,142237
33594,137760
33595,67120
33596,170883
33597,155355
33598,185398
33599,157613
33600,57140
33601,130655
33602,13963
33603,26977
33604,51782
33605,76695
33606,8261
33607,25258
33608,164378
33609,48234
33610,54279
33611,63118
33612,62693
33613,189347
33614,91061
33615,112259
33616,129862
33617,130107
33618,185426
33619,23770
33620,62089
33621,193470
33622,77676
33623,65637
33624,166478
33625,362
33626,77531
33627,77797
33628,143372
33629,174096
33630,159352
33631,82031
33632,163776
33633,5680
33634,175952
33635,127514
33636,35400
33637,123058
33638,72656
33639,78425
33640,111846
33641,185307
33642,179936
33643,188659
33644,101850
33645,141334
33646,122772
33647,150164
33648,29616
33649,116596
33650,79578
33651,187336
33652,15844
33653,94334
33654,156744
33655,168319
33656,140247
33657,67112
33658,92267
33659,103561
33660,88346
33661,66310
33662,19920
33663,749
33664,2003
33665,46048
33666,184545
33667,35067
33668,169729
33669,139971
33670,86261
33671,68356
33672,111766
33673,99141
33674,165802
33675,154046
33676,118823
33677,141200
33678,2437
33679,14836
33680,109095
33681,84483
33682,143460
33683,105502
33684,22494
33685,110302
33686,114409
33687,195561
33688,107477
33689,119234
33690,73988
33691,110121
33692,57403
33693,28515
33694,183950
33695,168858
33696,152512
33697,123364
33698,33521
33699,162520
33700,124471
33701,78102
33702,193618
33703,105849
33704,59900
33705,162168
33706,4714
33707,105124
33708,182281
33709,96581
33710,60622
33711,174941
33712,33815
33713,117902
33714,137979
33715,162108
33716,72491
33717,29901
33718,184158
33719,124079
33720,101475
33721,82678
33722,110493
33723,63259
33724,34817
33725,161328
33726,178034
33727,69156
33728,188081
33729,18629
33730,166535
33731,28221
33732,5027
33733,119262
33734,79110
33735,122271
33736,77100
33737,92308
33738,34102
33739,112448
33740,127249
33741,63160
33742,44392
33743,93604
33744,11619
33745,129902
33746,111170
33747,166872
33748,65339
33749,8971
33750,34002
33751,173884
33752,37286
33753,93590
33754,125644
33755,154408
33756,5018
33757,129876
33758,32601
33759,166602
33760,27830
33761,53562
33762,196883
33763,96810
33764,144050
33765,20761
33766,194536
33767,87529
33768,48324
33769,101128
33770,124236
33771,34855
33772,75711
33773,91544
33774,109109
33775,59704
33776,160980
33777,50508
33778,23208
33779,84777
33780,151915
33781,19974
33782,69065
33783,158896
33784,160629
33785,167220
33786,47236
33787,78903
33788,90061
33789,127798
33790,33511
33791,65819
33792,80648
33793,122981
33794,171026
33795,88150
33796,1773
33797,192994
33798,39698
33799,32663
33800,136593
33801,4766
33802,79989
33803,165077
33804,75813
33805,46208
33806,45248
33807,12911
33808,67546
33809,197478
33810,26485
33811,55697
33812,175306
33813,119826
33814,118986
33815,55491
33816,174273
33817,104379
33818,191447
33819,87706
33820,103539
33821,86740
33822,17324
33823,62141
33824,56292
33825,168503
33826,55381
33827,170138
33828,160526
33829,117023
33830,189481
33831,97511
33832,95766
33833,187177
33834,137178
33835,4587
33836,9855
33837,128315
33838,111953
33839,137906
33840,14961
33841,33579
33842,166383
33843,20348
33844,113236
33845,65069
33846,81002
33847,157310
33848,134587
33849,118684
33850,72033
33851,110108
33852,103263
33853,67639
33854,11305
33855,18091
33856,158574
33857,76129
33858,119251
33859,109139
33860,172413
33861,171849
33862,161272
33863,94413
33864,75662
33865,165616
33866,27019
33867,127800
33868,85055
33869,39256
33870,109471
33871,70879
33872,143877
33873,141266
33874,172363
33875,191751
33876,82237
33877,18817
33878,47565
33879,65201
33880,124897
33881,76934
33882,129598
33883,95553
33884,69901
33885,142991
33886,121393
33887,179994
33888,88944
33889,44549
33890,106330
33891,50203
33892,62305
33893,7326
33894,79031
33895,179236
33896,64538
33897,133801
33898,33409
33899,199731
33900,50498
33901,36474
33902,87253
33903,159281
33904,138182
33905,82611
33906,145834
33907,92523
33908,172250
33909,74333
33910,99168
33911,133855
33912,186682
33913,12567
33914,90747
33915,75992
33916,60689
33917,164235
33918,122197
33919,49213
33920,28760
33921,97049
33922,38250
33923,152055
33924,56030
33925,49646
33926,87736
33927,53329
33928,32185
33929,121308
33930,41880
33931,30470
33932,5068
33933,49114
33934,47230
33935,186012
33936,199923
33937,195743
33938,33180
33939,32180
33940,38543
33941,176107
33942,148827
33943,109958
33944,149192
33945,195286
33946,152597
33947,118187
33948,151660
33949,41748
33950,169621
33951,41261
33952,13578
33953,141063
33954,162765
33955,175817
33956,149768
33957,89612
33958,122221
33959,66942
33960,122053
33961,158671
33962,56550
33963,42584
33964,146999
33965,92825
33966,106361
33967,81763
33968,23433
33969,89928
33970,17589
33971,135047
33972,79362
33973,190274
33974,192574
33975,54232
33976,195106
33977,181680
33978,180944
33979,46725
33980,175233
33981,51164
33982,104325
33983,50607
33984,11886
33985,88166
33986,105667
33987,183317
33988,38981
33989,2975
33990,77008
33991,55149
33992,33692
33993,31094
33994,174278
33995,144587
33996,165304
33997,93796
33998,42696
33999,114334
34000,186731
34001,17668
34002,102096
34003,49966
34004,75917
34005,195095
34006,96649
34007,47653
34008,187837
34009,73329
34010,57598
34011,17212
34012,36885
34013,113001
34014,147532
34015,7080
34016,117615
34017,37245
34018,24526
34019,112263
34020,79095
34021,12467
34022,185777
34023,185924
34024,142470
34025,105318
34026,46261
34027,126288
34028,163170
34029,130397
34030,10455
34031,189156
34032,12453
34033,88562
34034,187933
34035,139761
34036,86547
34037,180912
34038,117266
34039,152758
34040,138517
34041,31054
34042,196754
34043,93319
34044,143040
34045,177537
34046,80693
34047,82156
34048,5754
34049,13008
34050,133805
34051,31296
34052,175922
34053,33678
34054,12279
34055,174913
34056,84486
34057,69032
34058,190653
34059,92748
34060,182474
34061,5294
34062,11839
34063,22696
34064,166285
34065,163352
34066,77126
34067,31323
34068,166362
34069,131411
34070,154685
34071,125269
34072,89711
34073,116086
34074,72246
34075,145659
34076,198287
34077,64098
34078,139167
34079,7062
34080,140305
34081,19861
34082,107377
34083,75761
34084,100025
34085,25271
34086,58823
34087,90108
34088,139532
34089,21730
34090,11995
34091,122997
34092,61616
34093,151073
34094,84742
34095,199797
34096,39767
34097,168757
34098,22434
34099,157530
34100,28357
34101,184643
34102,131394
34103,106639
34104,195882
34105,182765
34106,131392
34107,138880
34108,79246
34109,17557
34110,140672
34111,178153
34112,35896
34113,36926
34114,117596
34115,112619
34116,51676
34117,88827
34118,149839
34119,74470
34120,113852
34121,170849
34122,25822
34123,141824
34124,117167
34125,44223
34126,152717
34127,124728
34128,187245
34129,44474
34130,15083
34131,126388
34132,91331
34133,43280
34134,95429
34135,84179
34136,136263
34137,134021
34138,80026
34139,44638
34140,141457
34141,146365
34142,138666
34143,85812
34144,141560
34145,187287
34146,34869
34147,195733
34148,84006
34149,23501
34150,48577
34151,149204
34152,187055
34153,74373
34154,122766
34155,131067
34156,115719
34157,33908
34158,6816
34159,145315
34160,151343
34161,133847
34162,199524
34163,177586
34164,94207
34165,149892
34166,128173
34167,186390
34168,21898
34169,50806
34170,58735
34171,46004
34172,139569
34173,19956
34174,40369
34175,149513
34176,143384
34177,152971
34178,21678
34179,106833
34180,132519
34181,53848
34182,71343
34183,148324
34184,59846
34185,106015
34186,148320
34187,191446
34188,130580
34189,188152
34190,44282
34191,124780
34192,183991
34193,34065
34194,49556
34195,174586
34196,43571
34197,13031
34198,101205
34199,10406
34200,70753
34201,181408
34202,128187
34203,41275
34204,175875
34205,167314
34206,156976
34207,86663
34208,99053
34209,22275
34210,34581
34211,81362
34212,51468
34213,161877
34214,178433
34215,40415
34216,127637
34217,89311
34218,40818
34219,142014
34220,15310
34221,141021
34222,168505
34223,64207
34224,160133
34225,140056
34226,46608
34227,117315
34228,35915
34229,120353
34230,141896
34231,80099
34232,2053
34233,57769
34234,4308
34235,80339
34236,195588
34237,134190
34238,29411
34239,199793
34240,35520
34241,110872
34242,104858
34243,142489
34244,115295
34245,12957
34246,176583
34247,47557
34248,32224
34249,195060
34250,95634
34251,9435
34252,190780
34253,60097
34254,72781
34255,152956
34256,45217
34257,51395
34258,26251
34259,156918
34260,180906
34261,161737
34262,175646
34263,48292
34264,125083
34265,39247
34266,60354
34267,161711
34268,111032
34269,131560
34270,118022
34271,13224
34272,9353
34273,20408
34274,159727
34275,66481
34276,75577
34277,128767
34278,171917
34279,112420
34280,37492
34281,179898
34282,78211
34283,79295
34284,144534
34285,111331
34286,155243
34287,69627
34288,107797
34289,80335
34290,80046
34291,178401
34292,85983
34293,123781
34294,106219
34295,6358
34296,25715
34297,134839
34298,192408
34299,81426
34300,153842
34301,18047
34302,176073
34303,12414
34304,146392
34305,86111
34306,29507
34307,11117
34308,43568
34309,3411
34310,123034
34311,84718
34312,143657
34313,197132
34314,116856
34315,85104
34316,110497
34317,138294
34318,80669
34319,16932
34320,102039
34321,84365
34322,30201
34323,93334
34324,24585
34325,99030
34326,46550
34327,47805
34328,150851
34329,121984
34330,105079
34331,9204
34332,145830
34333,94678
34334,53221
34335,70249
34336,135440
34337,183752
34338,64911
34339,75162
34340,151867
34341,199143
34342,188966
34343,97124
34344,74560
34345,103907
34346,43826
34347,111698
34348,125302
34349,153503
34350,157422
34351,102210
34352,110553
34353,171088
34354,105583
34355,54374
34356,199061
34357,173835
34358,30634
34359,18760
34360,43247
34361,28119
34362,143976
34363,47807
34364,188811
34365,68
34366,178766
34367,164319
34368,189502
34369,77994
34370,176014
34371,117784
34372,17912
34373,146605
34374,70117
34375,53560
34376,14347
34377,172249
34378,187326
34379,121545
34380,155426
34381,178547
34382,27451
34383,30610
34384,94052
34385,115563
34386,108568
34387,117740
34388,184083
34389,179076
34390,26101
34391,139985
34392,158745
34393,161062
34394,27224
34395,34369
34396,152359
34397,166317
34398,88696
34399,51054
34400,119253
34401,164001
34402,187166
34403,39101
34404,113957
34405,44595
34406,19760
34407,45378
34408,35385
34409,8160
34410,172005
34411,82348
34412,76036
34413,50841
34414,80079
34415,41027
34416,103137
34417,62477
34418,26511
34419,7889
34420,17446
34421,173488
34422,139062
34423,103626
34424,36064
34425,75815
34426,135831
34427,12156
34428,114524
34429,153724
34430,165800
34431,138681
34432,83119
34433,59332
34434,119152
34435,172000
34436,119539
34437,94091
34438,62168
34439,185071
34440,40238
34441,24741
34442,80149
34443,97
34444,66490
34445,35646
34446,126888
34447,13451
34448,109491
34449,29463
34450,66887
34451,180001
34452,151936
34453,16436
34454,24543
34455,157383
34456,65834
34457,26633
34458,145362
34459,3570
34460,94236
34461,153618
34462,6746
34463,5368
34464,180563
34465,65476
34466,95557
34467,2859
34468,181912
34469,33310
34470,150004
34471,56498
34472,140037
34473,64127
34474,87657
34475,172016
34476,65759
34477,13804
34478,80246
34479,10024
34480,47943
34481,111542
34482,13295
34483,100379
34484,5177
34485,23595
34486,132006
34487,183843
34488,91857
34489,181955
34490,72828
34491,190
34492,58425
34493,116810
34494,194446
34495,3253
34496,170202
34497,42817
34498,55218
34499,161919
34500,7180
34501,116980
34502,196697
34503,189211
34504,83724
34505,160723
34506,123381
34507,88758
34508,83668
34509,20927
34510,32730
34511,193349
34512,127013
34513,52659
34514,52608
34515,199597
34516,107424
34517,184320
34518,19313
34519,104243
34520,90250
34521,168409
34522,59128
34523,18250
34524,86696
34525,166107
34526,68185
34527,198250
34528,141016
34529,60496
34530,66909
34531,182953
34532,159893
34533,20583
34534,27334
34535,193435
34536,197156
34537,63697
34538,179948
34539,30679
34540,120914
34541,176759
34542,121859
34543,51794
34544,44784
34545,44386
34546,119671
34547,29042
34548,132952
34549,81182
34550,138656
34551,6726
34552,190394
34553,85342
34554,131266
34555,29854
34556,106472
34557,125873
34558,114122
34559,148079
34560,163561
34561,177285
34562,85443
34563,118467
34564,167432
34565,187829
34566,79124
34567,172224
34568,44958
34569,131873
34570,105413
34571,109539
34572,91712
34573,117109
34574,39533
34575,69117
34576,9851
34577,17831
34578,9741
34579,186522
34580,115529
34581,21380
34582,29940
34583,180870
34584,122355
34585,46475
34586,44707
34587,162405
34588,101969
34589,8367
34590,13569
34591,100097
34592,138571
34593,39108
34594,126118
34595,187286
34596,144283
34597,39121
34598,32620
34599,165508
34600,157849
34601,194907
34602,103694
34603,38530
34604,71443
34605,38991
34606,140454
34607,9724
34608,160275
34609,150160
34610,182917
34611,45729
34612,9807
34613,89455
34614,99818
34615,64922
34616,75097
34617,142806
34618,112215
34619,68734
34620,1169
34621,56887
34622,161111
34623,50204
34624,169244
34625,87384
34626,131523
34627,157273
34628,199237
34629,158477
34630,81659
34631,48126
34632,20656
34633,109924
34634,107259
34635,47210
34636,160003
34637,113374
34638,178613
34639,68068
34640,139989
34641,24718
34642,71407
34643,166503
34644,83061
34645,169051
34646,175865
34647,123609
34648,50548
34649,70448
34650,86616
34651,184837
34652,11095
34653,147369
34654,144934
34655,157551
34656,160315
34657,178265
34658,138263
34659,126261
34660,31005
34661,111391
34662,38135
34663,45787
34664,40903
34665,193662
34666,186091
34667,92844
34668,104694
34669,36678
34670,142276
34671,185725
34672,7234
34673,139269
34674,18961
34675,189539
34676,140082
34677,53604
34678,182678
34679,115292
34680,181061
34681,44767
34682,115524
34683,40769
34684,25280
34685,61871
34686,155278
34687,93755
34688,129814
34689,64113
34690,25291
34691,113890
34692,76334
34693,136134
34694,140447
34695,27034
34696,96167
34697,67151
34698,76791
34699,180141
34700,143613
34701,8202
34702,181004
34703,197447
34704,21957
34705,105764
34706,21944
34707,153438
34708,122596
34709,150038
34710,103707
34711,64966
34712,6162
34713,35597
34714,16034
34715,39043
34716,42292
34717,64947
34718,67640
34719,83253
34720,116833
34721,414
34722,99672
34723,92766
34724,73106
34725,17467
34726,150041
34727,14887
34728,170843
34729,71162
34730,73036
34731,68893
34732,4413
34733,109419
34734,133468
34735,147486
34736,182864
34737,179927
34738,7545
34739,128905
34740,29285
34741,67898
34742,177035
34743,74035
34744,30425
34745,172594
34746,75780
34747,80119
34748,22558
34749,159708
34750,148696
34751,36736
34752,132358
34753,179870
34754,4173
34755,132585
34756,173634
34757,13718
34758,6705
34759,171017
34760,92511
34761,141677
34762,162942
34763,93094
34764,196976
34765,104195
34766,46698
34767,195263
34768,120308
34769,82211
34770,151643
34771,86523
34772,185798
34773,158292
34774,28400
34775,173578
34776,154542
34777,85703
34778,153917
34779,107879
34780,160712
34781,118789
34782,17504
34783,198432
34784,138193
34785,25802
34786,26933
34787,33111
34788,147552
34789,73099
34790,23392
34791,138904
34792,187182
34793,26975
34794,44369
34795,32094
34796,38261
34797,8247
34798,34539
34799,98342
34800,35276
34801,141639
34802,14442
34803,34659
34804,102382
34805,45173
34806,157893
34807,65308
34808,153495
34809,130766
34810,55084
34811,48824
34812,75114
34813,78337
34814,111647
34815,78898
34816,155269
34817,4314
34818,45139
34819,190298
34820,81826
34821,151580
34822,45438
34823,8380
34824,51619
34825,50781
34826,80582
34827,104806
34828,125818
34829,198042
34830,192219
34831,171123
34832,14616
34833,31030
34834,98432
34835,65554
34836,197342
34837,196095
34838,39477
34839,8060
34840,182462
34841,25632
34842,116801
34843,88642
34844,198248
34845,100782
34846,135693
34847,73180
34848,144837
34849,75982
34850,60510
34851,166736
34852,29475
34853,167939
34854,44816
34855,52132
34856,105304
34857,96460
34858,38074
34859,27139
34860,45688
34861,32350
34862,82419
34863,177418
34864,713
34865,192433
34866,48948
34867,103483
34868,68179
34869,93954
34870,120607
34871,87245
34872,89233
34873,188671
34874,64756
34875,134152
34876,123966
34877,137922
34878,156570
34879,50310
34880,12568
34881,193619
34882,68079
34883,138768
34884,189403
34885,80231
34886,163287
34887,136736
34888,31174
34889,197199
34890,134867
34891,56532
34892,186020
34893,60523
34894,144710
34895,32872
34896,83264
34897,59854
34898,54870
34899,55481
34900,40644
34901,115229
34902,116692
34903,162060
34904,1937
34905,80417
34906,78269
34907,44363
34908,110863
34909,116127
34910,81312
34911,64170
34912,46501
34913,52213
34914,118754
34915,8739
34916,61742
34917,159831
34918,35410
34919,153549
34920,68645
34921,24009
34922,20025
34923,169581
34924,3448
34925,193515
34926,88018
34927,57132
34928,91847
34929,170165
34930,62079
34931,188669
34932,64916
34933,180657
34934,132074
34935,40210
34936,112617
34937,143899
34938,108406
34939,98528
34940,34962
34941,12197
34942,128934
34943,118555
34944,45094
34945,60155
34946,15456
34947,165158
34948,47555
34949,24427
34950,15976
34951,133824
34952,194998
34953,115595
34954,170122
34955,140225
34956,183788
34957,9425
34958,136465
34959,173726
34960,160479
34961,30777
34962,66469
34963,10503
